"","X1","real","id","item_num","treatment","control","realxtreatment","realxcontrol","attentive","avg_fake","avg_real","discernment","rating","hispanic","social_conserv","covid_concern_1","mms","crt_acc","study","sciknow","demrep","gender","age"
"17392",17392,1,581,19,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17393",17393,0,581,5,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,0,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17394",17394,1,581,20,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17395",17395,0,581,6,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17396",17396,1,581,21,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17397",17397,0,581,7,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17398",17398,1,581,22,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,0,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17399",17399,0,581,8,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17400",17400,1,581,23,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17401",17401,0,581,9,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17402",17402,1,581,24,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17403",17403,0,581,10,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17404",17404,1,581,25,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17405",17405,0,581,11,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17406",17406,1,581,26,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17407",17407,0,581,12,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17408",17408,1,581,27,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17409",17409,0,581,13,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17410",17410,1,581,28,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17411",17411,0,581,14,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17412",17412,1,581,29,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,1,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17413",17413,0,581,15,1,0,0,0,1,0.8,0.866666666666667,0.0666666666666667,0,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17414",17414,1,581,30,1,0,1,0,1,0.8,0.866666666666667,0.0666666666666667,0,0,5,2,5.5,0,1,0.352941176470588,0,0,59
"17415",17415,0,582,1,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17416",17416,1,582,16,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17417",17417,0,582,2,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17418",17418,1,582,17,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17419",17419,0,582,3,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17420",17420,1,582,18,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17421",17421,0,582,4,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17422",17422,1,582,19,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17423",17423,0,582,5,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0.60000002,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17424",17424,1,582,20,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17425",17425,0,582,6,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17426",17426,1,582,21,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17427",17427,0,582,7,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17428",17428,1,582,22,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17429",17429,0,582,8,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17430",17430,1,582,23,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17431",17431,0,582,9,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17432",17432,1,582,24,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17433",17433,0,582,10,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0.2,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17434",17434,1,582,25,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17435",17435,0,582,11,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17436",17436,1,582,26,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17437",17437,0,582,12,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17438",17438,1,582,27,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0.2,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17439",17439,0,582,13,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17440",17440,1,582,28,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17441",17441,0,582,14,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17442",17442,1,582,29,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17443",17443,0,582,15,1,0,0,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17444",17444,1,582,30,1,0,1,0,1,0.0533333346666667,0.0133333333333333,-0.0400000013333333,0,0,4,0.4,4,0.833333333333333,1,0.705882352941177,0,0,68
"17445",17445,0,583,1,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17446",17446,1,583,16,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17447",17447,0,583,2,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17448",17448,1,583,17,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17449",17449,0,583,3,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17450",17450,1,583,18,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17451",17451,0,583,4,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17452",17452,1,583,19,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17453",17453,0,583,5,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17454",17454,1,583,20,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17455",17455,0,583,6,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.40000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17456",17456,1,583,21,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17457",17457,0,583,7,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.40000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17458",17458,1,583,22,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17459",17459,0,583,8,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17460",17460,1,583,23,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17461",17461,0,583,9,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17462",17462,1,583,24,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17463",17463,0,583,10,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17464",17464,1,583,25,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17465",17465,0,583,11,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17466",17466,1,583,26,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17467",17467,0,583,12,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17468",17468,1,583,27,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17469",17469,0,583,13,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17470",17470,1,583,28,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.80000001,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17471",17471,0,583,14,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17472",17472,1,583,29,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17473",17473,0,583,15,0,1,0,0,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17474",17474,1,583,30,0,1,0,1,1,0.640000015333333,0.680000016,0.0400000006666666,0.60000002,0,2,1.6,5,0,1,0.529411764705882,1,1,26
"17475",17475,0,584,1,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17476",17476,1,584,16,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17477",17477,0,584,2,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.40000001,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17478",17478,1,584,17,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17479",17479,0,584,3,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17480",17480,1,584,18,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17481",17481,0,584,4,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17482",17482,1,584,19,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17483",17483,0,584,5,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17484",17484,1,584,20,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17485",17485,0,584,6,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17486",17486,1,584,21,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17487",17487,0,584,7,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17488",17488,1,584,22,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17489",17489,0,584,8,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17490",17490,1,584,23,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17491",17491,0,584,9,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17492",17492,1,584,24,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17493",17493,0,584,10,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.40000001,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17494",17494,1,584,25,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17495",17495,0,584,11,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17496",17496,1,584,26,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17497",17497,0,584,12,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17498",17498,1,584,27,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17499",17499,0,584,13,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17500",17500,1,584,28,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17501",17501,0,584,14,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17502",17502,1,584,29,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17503",17503,0,584,15,0,1,0,0,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17504",17504,1,584,30,0,1,0,1,1,0.226666668,0.2,-0.026666668,0.2,0,3,1.62,4.5,0.333333333333333,1,0.764705882352941,1,0,62
"17505",17505,0,585,1,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17506",17506,1,585,16,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17507",17507,0,585,2,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17508",17508,1,585,17,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17509",17509,0,585,3,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17510",17510,1,585,18,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17511",17511,0,585,4,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17512",17512,1,585,19,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17513",17513,0,585,5,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17514",17514,1,585,20,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17515",17515,0,585,6,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17516",17516,1,585,21,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17517",17517,0,585,7,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17518",17518,1,585,22,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,0.60000002,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17519",17519,0,585,8,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17520",17520,1,585,23,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17521",17521,0,585,9,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17522",17522,1,585,24,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17523",17523,0,585,10,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17524",17524,1,585,25,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,0.60000002,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17525",17525,0,585,11,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17526",17526,1,585,26,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17527",17527,0,585,12,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17528",17528,1,585,27,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17529",17529,0,585,13,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17530",17530,1,585,28,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,0.80000001,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17531",17531,0,585,14,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17532",17532,1,585,29,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,1,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17533",17533,0,585,15,1,0,0,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17534",17534,1,585,30,1,0,1,0,1,0.0666666666666667,0.733333336666667,0.66666667,0,0,2,1.42,6.4,0.166666666666667,1,0.588235294117647,1,1,32
"17535",17535,0,586,1,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17536",17536,1,586,16,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.80000001,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17537",17537,0,586,2,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17538",17538,1,586,17,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.2,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17539",17539,0,586,3,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17540",17540,1,586,18,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17541",17541,0,586,4,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0.60000002,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17542",17542,1,586,19,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.60000002,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17543",17543,0,586,5,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0.2,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17544",17544,1,586,20,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17545",17545,0,586,6,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0.2,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17546",17546,1,586,21,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.80000001,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17547",17547,0,586,7,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17548",17548,1,586,22,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.2,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17549",17549,0,586,8,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17550",17550,1,586,23,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17551",17551,0,586,9,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17552",17552,1,586,24,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,1,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17553",17553,0,586,10,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0.60000002,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17554",17554,1,586,25,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17555",17555,0,586,11,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0.80000001,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17556",17556,1,586,26,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.80000001,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17557",17557,0,586,12,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0.60000002,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17558",17558,1,586,27,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.40000001,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17559",17559,0,586,13,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17560",17560,1,586,28,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0.2,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17561",17561,0,586,14,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
