"","real","id","item_num","treatment","control","realxtreatment","realxcontrol","demrep","attentive","avg_fake","avg_real","discernment","rating","age","gender","hispanic","social_conserv","covid_concern_1","sciknow","mms","crt_acc","study"
"22",0,22,1,1,0,0,0,1,1,0.21333332,0.41333332,0,0.4,0.98,1,0,3,1.2,0.411764706,4.2,0.333333333,0
"23",0,23,1,1,0,0,0,0,1,0.82666664,0.81333332,-0.213333334,1,0.56,1,0,3,1.78,0.352941176,5.9,0.333333333,0
"24",0,24,1,1,0,0,0,0,1,0,0,-0.2,0,0.92,0,0,3,1.2,0.647058824,3.8,0.166666667,0
"25",0,25,1,1,0,0,0,1,1,0.14666666,0.2,-0.146666664,0,0.76,0,0,4,0.54,0.529411765,3.2,0.833333333,0
"26",0,26,1,0,1,0,0,0,1,0.41333332,0.48000002,-0.133333332,0.4,0.36,0,0,1,1.64,0.529411765,5.4,0.333333333,0
"27",0,27,1,1,0,0,0,1,1,0.46666666,0.51999998,-0.146666664,0.4,0.64,1,0,3,1.64,0.823529412,5.2,0.166666667,0
"28",0,28,1,1,0,0,0,0,1,0.51999998,0.6,-0.119999998,0.6,0.4,1,0,3,2,0.352941176,5.3,0.166666667,0
"29",0,29,1,0,1,0,0,0,1,0.44,0.57333332,-0.066666662,0.4,1.04,0,0,1,2,0.529411765,4.6,0.333333333,0
"30",0,30,1,0,1,0,0,1,1,0.44,0.41333332,-0.226666668,0.4,1,1,0,4,0.48,0.411764706,4.2,0,0
"31",0,31,1,0,1,0,0,0,0,0.51999998,0.51999998,-0.2,0.4,0.5,0,0,3,1.56,0.647058824,4.5,0.5,0
"32",0,32,1,1,0,0,0,1,1,0.22666668,0.24,-0.186666666,0,1.42,0,0,5,1.22,0.647058824,4.6,0.833333333,0
"33",0,33,1,1,0,0,0,0,0,0.01333334,0,-0.213333334,0,1.34,0,0,4,0.2,0.705882353,3.9,0.833333333,0
"34",0,34,1,1,0,0,0,1,1,0.7333333,0.65333338,-0.280000002,0.6,1.4,0,0,4,1.36,0.823529412,2.2,0.166666667,0
"35",0,35,1,0,1,0,0,1,1,0.38666668,0.42666668,-0.16,0.2,0.8,0,0,5,1.96,0.411764706,4.7,0.666666667,0
"36",0,36,1,0,1,0,0,0,1,0.05333334,0.08,-0.173333332,0,1.38,1,0,2,1.52,0.941176471,4.9,0.666666667,0
"37",0,37,1,0,1,0,0,0,0,0.65333338,0.49333334,-0.360000002,0.6,0.56,1,1,1,1.62,0.411764706,5.8,0.333333333,0
"38",0,38,1,1,0,0,0,0,1,0.70666666,0.76000004,-0.146666664,0.2,0.94,0,0,1,2,0.235294118,4.9,0.333333333,0
"39",0,39,1,0,1,0,0,0,0,0.21333332,0.26666666,-0.146666664,0.2,0.86,0,0,4,0.3,0.588235294,3.7,0.333333333,0
"40",0,40,1,1,0,0,0,0,1,0.24,0.21333332,-0.226666668,0,0.92,0,0,3,1.56,0.058823529,3.7,0.5,0
"41",0,41,1,1,0,0,0,0,1,0.24,0.22666668,-0.213333334,0.2,1.44,1,0,3,1.42,0.647058824,5.1,0.333333333,0
"42",0,42,1,1,0,0,0,0,1,0.04,0.48000002,0.24,0,0.86,1,0,3,1.84,0.647058824,4.7,0.333333333,0
"43",0,43,1,0,1,0,0,1,1,0.10666666,0.12,-0.186666666,0,1.26,0,0,4,1.86,0.764705882,3.5,0.5,0
"44",0,44,1,1,0,0,0,0,1,0.13333332,0.28000002,-0.05333333,0,0.7,1,0,2,2,0.588235294,4.2,0.166666667,0
"45",0,45,1,0,1,0,0,0,1,0.4,0.36,-0.24,0,0.68,0,0,2,2,0.588235294,3.3,0,0
"46",0,46,1,0,1,0,0,0,1,0.18666666,0.33333334,-0.05333333,0,1.3,0,0,3,1.6,0.470588235,5.2,0.333333333,0
"47",0,47,1,1,0,0,0,1,1,0.50666666,0.36,-0.34666667,0.6,0.48,0,0,2,0.8,0.764705882,3.7,0.166666667,0
"48",0,48,1,1,0,0,0,0,1,0.54666666,0.56,-0.186666666,0.4,0.7,1,0,3,1.56,0.647058824,4.4,0.666666667,0
"49",0,49,1,0,1,0,0,0,1,0.06666668,0.29333334,0.02666666,0,1.2,1,0,3,1.78,0.823529412,5.3,0.666666667,0
"50",0,50,1,1,0,0,0,0,1,0.01333334,0.10666666,-0.106666666,0,1.22,1,0,2,2,0.764705882,4.8,0.333333333,0
"51",0,51,1,0,1,0,0,0,1,0.44,0.33333334,-0.306666672,0.4,0.8,0,0,5,1.8,0.352941176,4.4,0,0
"52",0,52,1,0,1,0,0,0,1,0.01333334,0.33333334,0.12,0,1.3,0,0,1,1.9,0.588235294,2.4,0.166666667,0
"53",0,53,1,0,1,0,0,0,1,0.51999998,0.7333333,0.01333334,0.8,1.42,0,0,3,1.7,0.882352941,4.3,0.333333333,0
"54",0,54,1,0,1,0,0,0,1,0,0,-0.2,0,0.38,0,1,2,1.86,0.352941176,4.3,0,0
"55",0,55,1,1,0,0,0,0,1,0.33333334,0.83999996,0.30666666,0.6,0.46,1,1,1,1.6,0.764705882,5.9,0.666666667,0
"56",0,56,1,1,0,0,0,0,1,0.56,0.53333334,-0.226666668,0.4,1.1,1,0,3,1.62,0.117647059,4.3,0.166666667,0
"57",0,57,1,0,1,0,0,1,1,0.29333334,0.36,-0.133333332,0.6,0.92,1,0,3,1.72,0.411764706,4.6,0.333333333,0
"58",0,58,1,1,0,0,0,0,1,0.10666666,0.63999996,0.33333334,0.8,1.12,1,0,2,1.62,0.882352941,5,0.166666667,0
"59",0,59,1,1,0,0,0,0,1,0.78666668,0.7333333,-0.253333336,1,1.2,0,0,5,1.64,0.176470588,4.8,0.166666667,0
"60",0,60,1,0,1,0,0,0,1,0.61333332,0.53333334,-0.280000002,0,1.26,1,0,4,2,0.764705882,2.9,0.833333333,0
"61",0,61,1,1,0,0,0,1,1,0.26666666,0.25333334,-0.213333334,0.2,1.12,1,0,4,1.76,0.529411765,4.2,0.333333333,0
"62",0,62,1,0,1,0,0,0,0,0.8,0.85333338,-0.146666664,1,0.84,0,0,3,2,0.588235294,5.4,0.5,0
"63",0,63,1,0,1,0,0,0,1,0.2,0.17333334,-0.226666668,0,1.16,0,0,3,1.32,0.529411765,3.3,0.333333333,0
"64",0,64,1,0,1,0,0,0,1,0.77333336,0.71999998,-0.253333336,0.6,1.4,1,0,4,1.8,0.529411765,4.5,0.666666667,0
"65",0,65,1,1,0,0,0,0,0,0.12,0.04,-0.280000002,0,1.22,1,0,3,2,0.529411765,2.4,0.5,0
"66",0,66,1,1,0,0,0,0,0,0.38666668,0.41333332,-0.173333332,0.2,0.4,1,0,3,0.18,0.411764706,4.4,0.333333333,0
"67",0,67,1,1,0,0,0,0,1,0.91999998,0.89333334,-0.226666668,1,0.56,1,0,3,1.68,0.470588235,5.9,0,0
"68",0,68,1,1,0,0,0,0,1,0.48000002,0.28000002,-0.4,0.2,0.48,0,1,3,2,0.411764706,4,0.5,0
"69",0,69,1,1,0,0,0,0,1,0.70666666,0.76000004,-0.146666664,0.8,0.7,1,0,5,2,0.411764706,4,0.5,0
"70",0,70,1,0,1,0,0,0,1,0.10666666,0.56,0.25333334,0.2,1.1,1,0,3,1.82,0.941176471,4.4,0.5,0
"71",0,71,1,0,1,0,0,0,1,0,0,-0.2,0,0.84,0,1,3,2,0.588235294,4.1,0,0
"72",0,72,1,0,1,0,0,0,0,0.44,0.62666664,-0.013333332,0.6,0.82,1,0,1,1.84,0.588235294,4.3,0.166666667,0
"73",0,73,1,1,0,0,0,0,1,0.04,0.17333334,-0.066666662,0,1.32,1,0,2,0.18,0.823529412,4.8,0.833333333,0
"74",0,74,1,0,1,0,0,0,1,0.41333332,0.65333338,0.04,0.6,1.14,1,0,3,2,0.647058824,4.5,0.5,0
"75",0,75,1,0,1,0,0,1,1,0.85333338,0.91999998,-0.133333332,0.6,1.1,0,0,4,1.86,0.705882353,4.7,0.5,0
"76",0,76,1,0,1,0,0,1,1,0.38666668,0.34666666,-0.24,0.2,1.4,0,0,4,1.62,0.647058824,4.6,0.166666667,0
"77",0,77,1,1,0,0,0,0,1,0.36,0.65333338,0.09333334,0.2,0.72,1,0,3,0.42,0.470588235,4.2,0.666666667,0
"78",0,78,1,1,0,0,0,0,0,0.44,0.51999998,-0.119999998,0.8,0.44,1,0,2,1.8,0.588235294,5.1,0.333333333,0
"79",0,79,1,1,0,0,0,0,1,0.4,0.61333332,0.01333334,0.2,0.46,0,0,2,1.48,0.823529412,3.7,0.166666667,0
"80",0,80,1,1,0,0,0,1,1,0.13333332,0.17333334,-0.16,0,0.94,1,0,5,0.4,0.705882353,2.7,0.333333333,0
"81",0,81,1,0,1,0,0,1,1,0.77333336,0.7333333,-0.24,0.6,0.8,1,0,4,1.1,0.588235294,5.3,0.666666667,0
"82",0,82,1,0,1,0,0,1,1,0.9333333,0.96000004,-0.173333332,1,0.94,0,1,5,2,0.411764706,6.6,0.166666667,0
"83",0,83,1,0,1,0,0,0,1,0.12,0.38666668,0.06666668,0.2,0.6,0,0,1,1.7,0.764705882,3.6,0.666666667,0
"84",0,84,1,1,0,0,0,1,1,0.70666666,0.71999998,-0.186666666,0.8,0.56,1,0,2,1.8,0.588235294,5.1,0,0
"85",0,85,1,0,1,0,0,0,1,0.13333332,0.48000002,0.14666666,0,1.32,0,0,1,2,0.764705882,3.3,0.5,0
"86",0,86,1,0,1,0,0,0,1,0.2,0.25333334,-0.146666664,0.2,1.16,0,0,4,1.88,0.529411765,4,0.166666667,0
"87",0,87,1,1,0,0,0,1,1,0.4,0.48000002,-0.119999998,0.4,1.46,1,0,3,1.64,0.705882353,4,0.666666667,0
"88",0,88,1,0,1,0,0,0,1,0.24,0.21333332,-0.226666668,0.2,0.42,1,0,2,1.4,0.411764706,3.5,0.333333333,0
"89",0,89,1,0,1,0,0,1,1,0.38666668,0.31999998,-0.266666668,0.2,1.46,0,0,4,0.2,0.882352941,4.4,0.333333333,0
"90",0,90,1,0,1,0,0,0,1,0.83999996,0.83999996,-0.2,1,1.2,0,0,2,1.64,0.529411765,5.5,0.333333333,0
"91",0,91,1,1,0,0,0,0,1,0.29333334,0.29333334,-0.2,0.4,0.92,0,0,2,2,0.764705882,3.7,0.166666667,0
"92",0,92,1,0,1,0,0,1,1,0.45333334,0.57333332,-0.079999996,0.2,1.24,0,0,1,2,0.588235294,5.2,0.166666667,0
"93",0,93,1,0,1,0,0,0,1,0.04,0.29333334,0.05333334,0,1.3,0,0,1,1.98,0.764705882,3.7,0.166666667,0
"94",0,94,1,1,0,0,0,0,1,0.81333332,0.42666668,-0.58666666,1,0.46,0,0,3,2,0.294117647,5.5,0.333333333,0
"95",0,95,1,1,0,0,0,0,1,0.12,0.31999998,0,0.2,0.58,0,0,3,1.5,0.470588235,5.2,0.333333333,0
"96",0,96,1,1,0,0,0,0,1,0.30666666,0.38666668,-0.119999998,0,1.28,0,0,1,2,0.705882353,4.6,0.5,0
"97",0,97,1,1,0,0,0,1,1,0.13333332,0.14666666,-0.186666666,0.2,1.26,1,0,4,1.7,0.529411765,4.5,0.833333333,0
"98",0,98,1,0,1,0,0,0,0,0.46666666,0.31999998,-0.34666667,0,0.74,1,0,1,2,0.411764706,6.5,0.166666667,0
"99",0,99,1,0,1,0,0,0,1,0.09333334,0.36,0.06666668,0,0.64,0,0,1,1.5,0.764705882,3.6,0.666666667,0
"100",0,100,1,0,1,0,0,0,1,0.54666666,0.63999996,-0.106666666,0.6,0.66,0,0,3,1.6,0.470588235,4.3,0,0
"101",0,101,1,1,0,0,0,0,1,0.68000002,0.8,-0.079999996,0.8,1.08,0,1,3,1.64,0.647058824,3.9,0.5,0
"102",0,102,1,0,1,0,0,0,1,0.65333338,0.61333332,-0.24,0.6,0.88,0,0,2,2,0.529411765,6.2,0,0
"103",0,103,1,1,0,0,0,0,1,0.04,0.49333334,0.25333334,0,0.88,0,0,1,1.3,0.764705882,3.9,1,0
"104",0,104,1,0,1,0,0,1,1,0.42666668,0.48000002,-0.146666664,0,1.3,1,0,3,1.4,0.705882353,3.8,1,0
"105",0,105,1,1,0,0,0,0,1,0.05333334,0.2,-0.05333333,0.2,0.48,0,0,1,1.84,0.823529412,5.2,0.5,0
"106",0,106,1,0,1,0,0,0,1,0.41333332,0.61333332,0,0.8,0.54,0,0,2,1.88,0.823529412,4.5,0.333333333,0
"107",0,107,1,0,1,0,0,1,1,0,0,-0.2,0,0.78,0,0,5,0.4,0.529411765,3.4,0.833333333,0
"108",0,108,1,1,0,0,0,1,1,0.46666666,0.58666668,-0.079999996,0.8,0.4,1,1,3,1.94,0.529411765,6.1,0.833333333,0
"109",0,109,1,1,0,0,0,0,1,0,0,-0.2,0,1.38,1,0,2,1.98,0.823529412,4.6,0.666666667,0
"110",0,110,1,0,1,0,0,1,1,0.01333334,0.06666668,-0.146666664,0.2,0.66,1,0,4,1.22,0.941176471,3.2,1,0
"111",0,111,1,0,1,0,0,0,1,0.54666666,0.41333332,-0.333333338,0,0.8,0,0,4,1.58,0.294117647,4.6,0.333333333,0
"112",0,112,1,1,0,0,0,0,1,0.10666666,0.2,-0.106666666,0.2,0.5,0,0,2,1.8,0.764705882,5.4,0.5,0
"113",0,113,1,0,1,0,0,0,1,0,0.02666666,-0.173333332,0,1.08,1,0,3,1.46,0.941176471,3.4,0.666666667,0
"114",0,114,1,0,1,0,0,0,0,0.42666668,0.41333332,-0.213333334,0.4,0.54,1,0,3,1.26,0.647058824,4.2,0.5,0
"115",0,115,1,1,0,0,0,0,0,0.48000002,0.54666666,-0.133333332,0.4,0.94,0,1,2,1.82,0.235294118,5.4,0,0
"116",0,116,1,0,1,0,0,0,1,0.2,0.18666666,-0.213333334,0.2,0.66,1,1,3,0.4,0.235294118,4.7,0.166666667,0
"117",0,117,1,1,0,0,0,0,1,0.56,0.63999996,-0.119999998,0.4,0.38,1,0,2,1.38,0.588235294,4.6,0.166666667,0
"118",0,118,1,0,1,0,0,0,1,0.83999996,0.76000004,-0.280000002,0.8,0.38,1,0,2,1.62,0.411764706,6.2,0,0
"119",0,119,1,1,0,0,0,0,1,0.04,0.14666666,-0.093333328,0,0.7,0,0,1,1.6,0.705882353,4.4,0.166666667,0
"120",0,120,1,0,1,0,0,0,0,0.82666664,0.83999996,-0.186666666,0.6,0.58,0,1,3,1.54,0.588235294,5.5,0,0
"121",0,121,1,0,1,0,0,0,1,0.57333332,0.49333334,-0.280000002,0,0.78,1,0,2,1.72,0.705882353,5.2,0.666666667,0
"122",0,122,1,1,0,0,0,0,1,0.14666666,0.29333334,-0.05333333,0.2,1.42,1,0,3,1.88,0.529411765,5.7,0.166666667,0
"123",0,123,1,0,1,0,0,0,1,0.38666668,0.51999998,-0.066666662,0.4,0.64,0,0,2,1.66,0.529411765,3.5,0.166666667,0
"124",0,124,1,1,0,0,0,0,1,0.12,0.24,-0.079999996,0.2,0.84,1,0,2,1.4,0.764705882,3,0.833333333,0
"125",0,125,1,1,0,0,0,0,0,1,1,-0.2,1,0.8,1,0,3,1.98,0.588235294,7,0.333333333,0
"126",0,126,1,1,0,0,0,0,1,0.62666664,0.70666666,-0.119999998,0.8,1.02,1,0,2,1.82,0.588235294,4.9,0,0
"127",0,127,1,1,0,0,0,1,1,0.09333334,0.09333334,-0.2,0,0.96,0,0,3,0.2,0.588235294,2.5,0.5,0
"128",0,128,1,1,0,0,0,1,0,0.7333333,0.70666666,-0.226666668,0.2,0.56,1,1,3,0.74,0.529411765,4.7,0.166666667,0
"129",0,129,1,1,0,0,0,1,1,0,0,-0.2,0,1.32,0,0,5,0,0.529411765,4.8,0.333333333,0
"130",0,130,1,0,1,0,0,1,1,0,0,-0.2,0,1.14,0,0,3,2,0,4,0.166666667,0
"131",0,131,1,1,0,0,0,1,1,0.58666668,0.10666666,-0.68000002,0,0.62,1,0,3,1.14,0.411764706,3,0.333333333,0
"132",0,132,1,1,0,0,0,1,1,0.26666666,0.29333334,-0.173333332,0.2,0.46,1,0,4,0.8,0.529411765,3.2,0.666666667,0
"133",0,133,1,1,0,0,0,1,0,0.01333334,0.08,-0.133333332,0,1.48,0,0,5,0.38,0.588235294,4.8,0,0
"134",0,134,1,0,1,0,0,1,1,0,0.05333334,-0.146666664,0,1.36,0,0,5,1.28,0.529411765,4.2,0,0
"135",0,135,1,0,1,0,0,0,0,0.88000002,0.88000002,-0.2,0.8,0.36,0,0,3,1.86,0.764705882,5.4,0,0
"136",0,136,1,1,0,0,0,0,1,0.56,0.42666668,-0.333333338,0.2,0.42,0,0,2,0.42,0.588235294,5.1,0.333333333,0
"137",0,137,1,0,1,0,0,1,1,0.17333334,0.50666666,0.13333332,0,0.7,1,0,2,2,0.764705882,4.8,0.666666667,0
"138",0,138,1,0,1,0,0,0,1,0.37333332,0.33333334,-0.24,0,0.7,1,1,2,1.42,0.823529412,3.1,0,0
"139",0,139,1,1,0,0,0,0,1,0.21333332,0.7333333,0.31999998,0,0.84,0,0,2,2,0.352941176,5.5,0.166666667,0
"140",0,140,1,0,1,0,0,0,1,0.22666668,0.63999996,0.21333332,0,1.32,0,0,3,1.8,0.529411765,3.6,0.166666667,0
"141",0,141,1,0,1,0,0,0,1,0.62666664,0.61333332,-0.213333334,0.6,1.42,0,0,2,2,0.705882353,4.7,0.5,0
"142",0,142,1,1,0,0,0,0,1,0.26666666,0.78666668,0.31999998,0.4,1.42,0,0,4,1.42,0.705882353,5.7,0.5,0
"143",0,143,1,0,1,0,0,0,1,0.10666666,0.34666666,0.04,0.2,0.46,1,0,1,1.66,0.647058824,4,0.333333333,0
"144",0,144,1,0,1,0,0,0,1,0.68000002,0.63999996,-0.24,0.8,0.82,1,1,2,1.62,0.411764706,6.2,0,0
"145",0,145,1,0,1,0,0,0,1,0.21333332,0.56,0.14666666,0.2,0.7,1,0,1,1.52,1,4.5,0.333333333,0
"146",0,146,1,0,1,0,0,0,1,0.77333336,0.77333336,-0.2,0.8,0.46,1,0,3,1.82,0.647058824,4.5,0.666666667,0
"147",0,147,1,1,0,0,0,0,1,0.06666668,0.09333334,-0.173333332,0.2,0.64,0,0,2,1.62,0.764705882,3.8,0.333333333,0
"148",0,148,1,0,1,0,0,1,1,0.42666668,0.4,-0.226666668,0.2,0.86,0,0,5,0.8,0.529411765,5.6,0.166666667,0
"149",0,149,1,0,1,0,0,0,1,0.04,0.21333332,-0.026666666,0,1.46,0,0,2,1.64,0.705882353,3.8,0.166666667,0
"150",0,150,1,1,0,0,0,0,1,0.44,0.70666666,0.06666668,0.8,0.68,0,0,3,1.18,0.294117647,4.9,0.333333333,0
"151",0,151,1,0,1,0,0,1,1,0.57333332,0.30666666,-0.46666668,0.2,1.38,0,0,3,1.4,0.764705882,4.1,0.166666667,0
"152",0,152,1,0,1,0,0,0,1,0.05333334,0.25333334,0,0,0.7,1,0,1,1.38,1,4.8,1,0
"153",0,153,1,1,0,0,0,0,1,0.25333334,0.31999998,-0.133333332,0.6,0.66,0,0,1,1.56,0.882352941,5.1,0.833333333,0
"154",0,154,1,0,1,0,0,1,1,0.36,0.38666668,-0.173333332,0.8,1.24,1,0,4,1.98,0.705882353,5.2,0.333333333,0
"155",0,155,1,1,0,0,0,1,1,0.76000004,0.7333333,-0.226666668,0.8,0.86,1,0,4,0.6,0.588235294,4.1,0,0
"156",0,156,1,0,1,0,0,1,0,0.06666668,0,-0.266666668,0,0.62,0,0,5,0,0.294117647,6,0,0
"157",0,157,1,1,0,0,0,0,1,0,0,-0.2,0,1.14,1,0,3,1.6,0.411764706,4.7,0,0
"158",0,158,1,0,1,0,0,0,1,0.69333334,0.74666662,-0.146666664,0.8,1.24,1,0,2,1.22,0.470588235,5.7,0,0
"159",0,159,1,0,1,0,0,0,1,0.48000002,0.71999998,0.04,0.6,0.42,0,0,1,1.9,0.529411765,5,0.333333333,0
"160",0,160,1,1,0,0,0,0,0,0.24,0.2,-0.24,0.2,0.64,0,0,3,1.84,0.588235294,4.3,0.333333333,0
"161",0,161,1,1,0,0,0,0,0,0.49333334,0.8,0.10666666,0.4,0.96,1,0,3,1.8,0.470588235,6.2,0.166666667,0
"162",0,162,1,0,1,0,0,1,0,0.04,0.05333334,-0.186666666,0,0.5,0,0,3,0,0.705882353,3.1,0,0
"163",0,163,1,1,0,0,0,1,1,0.18666666,0.2,-0.186666666,0.6,0.8,1,0,2,1.38,0.882352941,2.5,0.666666667,0
"164",0,164,1,1,0,0,0,1,1,0.57333332,0.49333334,-0.280000002,0,1.06,0,1,3,1.74,0.411764706,4.4,0.5,0
"165",0,165,1,0,1,0,0,0,1,0.48000002,0.51999998,-0.16,0.2,0.38,0,0,1,0.2,0.294117647,4.7,0.333333333,0
"166",0,166,1,0,1,0,0,1,1,0.45333334,0.37333332,-0.280000002,0,1.28,0,1,4,1.64,0.823529412,4.4,0.666666667,0
"167",0,167,1,0,1,0,0,0,0,0.78666668,0.77333336,-0.213333334,0.8,0.94,0,0,3,1.38,0.470588235,4.6,0,0
"168",0,168,1,1,0,0,0,0,1,0.56,0.45333334,-0.306666672,0.4,0.74,0,0,3,1.66,0.823529412,4.7,1,0
"169",0,169,1,0,1,0,0,1,1,0.56,0.54666666,-0.213333334,0.6,1.46,0,0,3,1.2,0.764705882,5.5,0.166666667,0
"170",0,170,1,1,0,0,0,0,1,0.29333334,0.4,-0.093333328,0,1.24,1,0,4,1.8,0.705882353,5.4,0.833333333,0
"171",0,171,1,0,1,0,0,0,1,0,0,-0.2,0,0.8,0,0,2,0.64,0.647058824,4.4,0.166666667,0
"172",0,172,1,0,1,0,0,0,1,0.18666666,0.53333334,0.14666666,0.2,0.74,1,0,2,1.9,0.470588235,5.4,0,0
"173",0,173,1,0,1,0,0,1,1,0.6666667,0.7333333,-0.133333332,1,0.68,1,0,3,2,0.235294118,5,0,0
"174",0,174,1,0,1,0,0,0,1,0.94666662,0.88000002,-0.266666668,1,0.66,0,0,3,2,0.941176471,4.9,0,0
"175",0,175,1,1,0,0,0,1,0,0.89333334,0.98666668,-0.106666666,1,0.76,1,0,1,1.84,0.529411765,6.4,0,0
"176",0,176,1,0,1,0,0,0,0,0.85333338,0.56,-0.49333334,0.8,1,1,0,2,1.8,0.411764706,5.4,0,0
"177",0,177,1,0,1,0,0,0,1,0.56,0.46666666,-0.293333334,0.2,1.1,1,0,3,1.62,0.823529412,4.6,0.5,0
"178",0,178,1,0,1,0,0,0,1,0.2,0.31999998,-0.079999996,0.2,1.14,1,0,2,1.4,0.529411765,3.7,0,0
"179",0,179,1,1,0,0,0,1,1,0.18666666,0.21333332,-0.173333332,0.2,0.68,0,0,5,1.62,0.235294118,4.5,0.166666667,0
"180",0,180,1,1,0,0,0,0,0,0.36,0.61333332,0.05333334,0.4,1.14,0,0,3,2,0.294117647,6.5,0,0
"181",0,181,1,1,0,0,0,0,1,0.61333332,0.58666668,-0.226666668,0.4,0.46,1,0,2,1.44,0.294117647,3.9,0.166666667,0
"182",0,182,1,0,1,0,0,0,1,0.8666667,0.89333334,-0.173333332,0.8,0.44,0,0,3,1.9,0.470588235,5.8,0.166666667,0
"183",0,183,1,1,0,0,0,0,1,0,0,-0.2,0,1.02,1,0,2,2,0.352941176,5.7,0.166666667,0
"184",0,184,1,0,1,0,0,0,1,0.9333333,0.58666668,-0.54666666,0.6,0.8,0,1,3,1.5,0.882352941,5.3,0.5,0
"185",0,185,1,1,0,0,0,0,1,0.94666662,0.96000004,-0.186666666,1,0.44,0,0,2,2,0.647058824,5.4,0.333333333,0
"186",0,186,1,1,0,0,0,1,1,0.88000002,0.8,-0.280000002,1,0.68,1,0,3,1.46,0.470588235,5.5,0.333333333,0
"187",0,187,1,1,0,0,0,0,1,0.31999998,0,-0.52,0,0.56,0,0,2,0.5,0.823529412,3,0.166666667,0
"188",0,188,1,1,0,0,0,0,1,0.06666668,0,-0.266666668,0,1.34,1,0,3,0.4,0.764705882,3.9,0.5,0
"189",0,189,1,1,0,0,0,0,0,0.6,0.54666666,-0.253333336,0.6,0.36,0,0,2,1.08,0.705882353,3.8,0.5,0
"190",0,190,1,1,0,0,0,1,1,0.36,0.30666666,-0.253333336,1,1.16,0,0,5,0.28,0.411764706,5.1,0.166666667,0
"191",0,191,1,0,1,0,0,0,0,0.44,0.38666668,-0.253333336,0.2,0.4,1,0,1,0.38,0.411764706,5.7,0.333333333,0
"192",0,192,1,1,0,0,0,0,0,0.88000002,0.89333334,-0.186666666,1,1.42,0,0,1,2,0.470588235,5,0.333333333,0
"193",0,193,1,0,1,0,0,0,1,0,0,-0.2,0,1.02,1,0,1,1.74,0.705882353,3.8,0.333333333,0
"194",0,194,1,1,0,0,0,0,1,0.04,0.04,-0.2,0,0.62,1,0,2,1.7,0.647058824,4.8,0.833333333,0
"195",0,195,1,1,0,0,0,0,0,0.49333334,0.50666666,-0.186666666,0.6,1.16,1,0,3,1.32,0.647058824,4.6,0,0
"196",0,196,1,0,1,0,0,1,1,0.61333332,0.58666668,-0.226666668,0.6,0.5,1,0,3,1.82,0.529411765,4.3,0.666666667,0
"197",0,197,1,0,1,0,0,1,1,0.42666668,0.49333334,-0.133333332,0.4,1.48,1,0,4,1.64,0.411764706,4.6,0.333333333,0
"198",0,198,1,1,0,0,0,0,0,0,0,-0.2,0,0.58,0,0,3,0.4,0.470588235,4,0.166666667,0
"199",0,199,1,1,0,0,0,0,1,0.09333334,0.41333332,0.12,0,1.42,0,0,2,2,0.588235294,4.8,0.5,0
"200",0,200,1,1,0,0,0,1,1,0.28000002,0.33333334,-0.146666664,0.2,0.92,0,0,3,1.86,0.764705882,2.3,0.5,0
"201",0,201,1,0,1,0,0,1,0,0.34666666,0.31999998,-0.226666668,0.2,1.44,0,0,3,1.82,0.235294118,4.6,0,0
"202",0,202,1,0,1,0,0,0,0,0.02666666,0.10666666,-0.119999998,0,0.82,0,0,1,1.8,0.882352941,3.2,0.333333333,0
"203",0,203,1,1,0,0,0,1,1,0.51999998,0.50666666,-0.213333334,0.4,1.42,0,0,3,1.68,0.647058824,4.6,0.333333333,0
"204",0,204,1,0,1,0,0,0,1,0.69333334,0.77333336,-0.119999998,1,0.56,1,0,2,1.94,0.352941176,4.7,0.333333333,0
"205",0,205,1,1,0,0,0,1,1,0.33333334,0.26666666,-0.266666668,0.4,0.88,0,0,4,0.98,0.470588235,3.5,0.333333333,0
"206",0,206,1,1,0,0,0,0,0,0.6,0.51999998,-0.280000002,0.4,0.6,1,0,3,1.24,0.529411765,4.6,0.166666667,0
"207",0,207,1,1,0,0,0,1,1,0,0,-0.2,0,1.14,0,0,5,1.96,0.411764706,3.4,0.833333333,0
"208",0,208,1,0,1,0,0,0,1,0.12,0.34666666,0.02666666,0.4,0.94,0,0,1,1.9,0.882352941,3.9,0.333333333,0
"209",0,209,1,1,0,0,0,0,1,0,0,-0.2,0,1.26,0,0,3,0.84,0.235294118,3.9,0.333333333,0
"210",0,210,1,1,0,0,0,1,0,0.17333334,0.31999998,-0.05333333,0,0.66,1,0,5,0.8,0.470588235,5,0,0
"211",0,211,1,0,1,0,0,0,1,0,0,-0.2,0,0.96,0,0,3,1.84,0.470588235,3.5,0.166666667,0
"212",0,212,1,1,0,0,0,0,1,0.2,0.42666668,0.02666666,0,0.88,0,0,2,1.98,0.705882353,5.2,0.166666667,0
"213",0,213,1,0,1,0,0,0,1,0,0,-0.2,0,0.76,1,0,4,1.48,0.764705882,4,1,0
"214",0,214,1,1,0,0,0,0,1,0.06666668,0.06666668,-0.2,0,1.48,1,0,3,2,0.529411765,4.7,0.5,0
"215",0,215,1,0,1,0,0,0,0,0.48000002,0.57333332,-0.106666666,0.6,0.7,1,0,3,1.42,0.352941176,4.3,0.166666667,0
"216",0,216,1,1,0,0,0,0,1,0.24,0.42666668,-0.013333332,0.2,0.98,1,0,2,1.72,0.411764706,3.7,0.166666667,0
