"","real","id","item_num","treatment","control","realxtreatment","realxcontrol","demrep","attentive","avg_fake","avg_real","discernment","rating","age","gender","hispanic","social_conserv","covid_concern_1","sciknow","mms","crt_acc","study"
"320",0,320,1,1,0,0,0,1,1,0.30666667,0.373333342,0.066666672,0,1.02,0,0,4,1.64,1,3.8,0.166666666666667,1
"321",0,321,1,0,1,0,0,1,1,0.720000014,0.706666681333333,-0.0133333326666667,0.80000001,0.74,1,0,3,1.44,1,4.4,0.166666666666667,1
"322",0,322,1,1,0,0,0,0,0,0.0800000006666667,0.346666674,0.266666673333333,0,0.38,1,0,2,1.6,0,3.6,1,1
"323",0,323,1,1,0,0,0,0,0,0.240000002666667,0.226666671333333,-0.0133333313333333,0.2,0.56,1,0,3,1.22,0,5,0.333333333333333,1
"324",0,324,1,0,1,0,0,0,1,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0.46,1,0,1,2,0,4.1,0.333333333333333,1
"325",0,325,1,1,0,0,0,0,0,0.746666679333333,0.693333347333333,-0.053333332,0.60000002,0.46,1,0,3,1.36,0,4.5,0.333333333333333,1
"326",0,326,1,0,1,0,0,1,1,0.626666681333333,0.573333348,-0.0533333333333333,0.60000002,0.48,1,0,3,1,1,5.3,0.5,1
"327",0,327,1,1,0,0,0,0,1,0.586666679333333,0.546666674666667,-0.0400000046666666,0.2,0.66,1,0,2,1.8,0,3.1,0.333333333333333,1
"328",0,328,1,1,0,0,0,1,1,0.853333339333333,0.666666676666667,-0.186666662666667,0.80000001,0.66,1,0,3,1.62,1,4.9,0.333333333333333,1
"329",0,329,1,0,1,0,0,1,1,0.786666676,0.64000001,-0.146666666,0.80000001,0.86,1,0,5,1.64,1,4.2,0.5,1
"330",0,330,1,0,1,0,0,0,1,0.733333344,0.733333342666667,-1.33333333263153e-09,0.60000002,0.72,1,0,1,1.68,0,4.1,0.5,1
"331",0,331,1,0,1,0,0,0,0,0.600000005333333,0.773333338,0.173333332666667,0.80000001,1.04,1,0,3,1.86,0,4.1,0.166666666666667,1
"332",0,332,1,1,0,0,0,1,1,0.0666666673333333,0.133333335333333,0.066666668,0,0.88,1,0,3,1.64,1,2.9,0.666666666666667,1
"333",0,333,1,0,1,0,0,1,1,0.626666679333333,0.520000008666667,-0.106666670666667,0.60000002,1.06,1,1,2,0.36,1,3.6,1,1
"334",0,334,1,1,0,0,0,0,1,0.320000008,0.600000013333333,0.280000005333333,0.60000002,0.42,1,1,2,0.6,0,4.6,0.5,1
"335",0,335,1,0,1,0,0,0,1,0.36000001,0.533333346,0.173333336,0,0.78,1,0,1,0.8,0,3.5,0.333333333333333,1
"336",0,336,1,0,1,0,0,0,1,0.266666671333333,0.506666674666667,0.240000003333333,0.40000001,0.48,1,0,2,1.24,0,3.7,0.666666666666667,1
"337",0,337,1,1,0,0,0,0,1,0.426666672,0.346666672,-0.08,0.80000001,0.76,1,1,5,2,0,3.6,0.166666666666667,1
"338",0,338,1,1,0,0,0,1,0,0.800000003333333,0.880000003333333,0.08,1,0.68,1,0,3,2,1,5.8,0.333333333333333,1
"339",0,339,1,0,1,0,0,0,1,0.0400000013333333,0.413333343333333,0.373333342,0.60000002,0.94,1,1,1,1.54,0,4,0.666666666666667,1
"340",0,340,1,0,1,0,0,1,1,0.466666671333333,0.506666673333333,0.040000002,0.80000001,0.92,1,0,1,0.76,1,4.1,0.5,1
"341",0,341,1,0,1,0,0,1,1,0.853333336666667,0.706666676,-0.146666660666667,0.40000001,1.12,1,0,4,1.62,1,2.7,0.666666666666667,1
"342",0,342,1,1,0,0,0,0,1,0,0,0,0,1.42,1,0,1,1.64,0,3,0.666666666666667,1
"343",0,343,1,1,0,0,0,0,1,0.160000003333333,0.146666668666667,-0.0133333346666667,0,0.44,0,0,3,1.34,0,4.8,1,1
