"","datacollection","condition","new_whomoreimm","new_whoblamew","bigot_personjudge","new_acttellmor","new_behtellmor","bigot_infovalue","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"2313",25,1,4,4,4,3,3,3,1,2,1991,187,21,1,4,"2",2,"Bartlett","60103",1,"130,000",""
"2314",25,0,2,4,3,2,3,2.5,2,1,1983,187,32,1,6,"5",2,"Chicago","60622",1,"120,000",""
"2315",25,1,2,2,2,1,4,2.5,NA,2,1983,87,16,1,6,"0",2,"Orland hills","60487",1,"",""
"2316",25,1,4,4,4,4,4,4,4,2,1972,187,42,4,3,"0",2,"Chicago","60612",1,"25000",""
"2317",25,0,4,2,3,2,2,2,4,2,1990,172,10,2,5,"0",2,"Bangkok","10700",1,"40000",""
"2318",25,0,2,4,3,2,1,1.5,2,2,1955,187,0,1,5,"",NA,"Chicago","60614",1,"",""
"2319",25,1,2,3,2.5,3,4,3.5,1,1,1995,187,19,1,6,"3?",2,"Chicago","60660",1,"400,000",""
"2320",25,0,1,1,1,1,1,1,4,1,1951,187,63,1,4,"5",2,"Aurora Illinois","60502",1,"90,000",""
"2321",25,1,1,1,1,2,3,2.5,4,2,1995,187,19,1,4,"1",2,"","",2,"39000",""
"2322",25,0,2,2,2,1,7,4,5,2,1974,187,40,4,5,"3",2,"Chicago","60653",1,"30,000",""
"2323",25,0,1,1,1,1,1,1,2,2,1965,187,49,1,5,"25",2,"Chicago","60613",1,"250,000",""
"2324",25,1,3,4,3.5,4,3,3.5,4,1,1986,187,28,1,5,"3",2,"Schererville","46375",1,"75,000",""
"2325",25,0,4,4,4,4,4,4,4,2,1983,187,31,1,5,"0",2,"Chicago","60616",1,"70000",""
"2326",25,1,1,4,2.5,6,2,4,4,2,1957,187,57,4,2,"0",2,"Chicago","60615",1,"0",""
"2327",25,1,3,3,3,3,3,3,6,2,1963,187,0,0,5,"10",2,"","",NA,"",""
"2328",25,1,1,1,1,1,1,1,1,2,1987,187,27,1,5,"1",2,"Chicago","60622",1,"140000",""
"2329",25,0,4,4,4,1,1,1,4,2,1963,187,52,1,5,"None",2,"Chicago","60631",1,"$200,000",""
"2330",25,1,1,1,1,1,5,3,1,2,1957,187,58,1,6,">10",2,"Palatine illinois","60067",1,"250000",""
"2331",25,1,1,1,1,1,1,1,4,2,1982,78,30,5,5,"10",2,"Chicago","60612",1,"12580",""
"2332",25,0,2,2,2,1,3,2,6,2,1995,187,19,2,5,"2",2,"Chicago","",1,"",""
"2333",25,0,2,2,2,4,4,4,4,1,1970,187,44,1,5,"",2,"Chicago","60625",1,"",""
"2334",25,1,3,3,3,2,6,4,2,1,1960,187,55,1,6,"5",2,"Chicago","60605",1,"$400,000",""
"2335",25,1,1,1,1,1,1,1,4,2,1993,179,11,1,6,"02-Mar",2,"Chicago","60613",1,"100,000",""
"2336",25,0,1,1,1,1,1,1,2,2,1985,187,30,1,5,"10",2,"Algonquin","60102",1,"Don't live with f",""
"2337",25,0,7,6,6.5,7,7,7,1,2,1996,187,18,1,5,"5",1,"Oak park","60304",1,"45,000",""
"2338",25,1,3,4,3.5,3,4,3.5,2,2,1975,187,38,1,4,"2",2,"Brookfield, IL","60513",2,"90000",""
"2339",25,1,6,7,6.5,4,3,3.5,5,1,1984,187,30,1,6,"8",1,"Chicago","60622",1,"84000",""
"2340",25,1,1,1,1,1,1,1,3,2,1959,187,55,1,5,"1",2,"Yates City","61572",1,"75000",""
"2341",25,0,3,3,3,1,1,1,2,1,1957,187,57,1,2,"3",2,"Chicago","60638",1,"$90,000",""
"2342",25,1,5,1,3,1,1,1,4,2,64,187,0,6,4,"0",2,"Melrose Park","60164",1,"",""
"2343",25,0,4,4,4,4,4,4,2,2,1970,187,44,1,6,"2",2,"Chicago","60641",1,"84000",""
"2344",25,0,1,1,1,2,3,2.5,2,2,1960,187,55,1,4,"2",2,"Chicago","60613",1,"58,000",""
"2345",25,0,4,4,4,1,1,1,2,2,1961,187,53,4,3,"2",2,"Chicago","60620",1,"48200",""
"2346",25,1,1,2,1.5,3,5,4,2,2,1985,78,29,5,6,"",2,"CHICAGO","60657",1,"130,000",""
"2347",25,1,1,4,2.5,1,1,1,6,1,1967,187,48,1,3,"5",2,"Chicago","60646",1,"150,000",""
"2348",25,0,3,3,3,4,7,5.5,4,2,1985,187,29,4,5,"2",2,"Chicago","60615",1,"35000",""
"2349",25,0,2,2,2,1,7,4,1,2,1985,187,29,1,6,"5",2,"chicago","60613",1,"75,000",""
"2350",25,1,1,2,1.5,1,1,1,3,2,1990,187,24,1,5,"3",2,"Chicago","60657",2,"28000",""
"2351",25,1,1,1,1,1,1,1,2,1,1959,187,54,4,5,"10",2,"Chicago, IL","60615",1,"100,000",""
"2352",25,1,2,2,2,2,2,2,4,2,1989,187,25,5,5,"3",2,"Chicago","60607",2,"",""
"2353",25,0,1,1,1,1,7,4,4,2,1986,187,28,3,3,"1",2,"Evergreen Park","60805",1,"--",""
"2354",25,0,4,3,3.5,5,4,4.5,2,2,1993,69,14,3,4,"0",2,"Chicago","60618",1,"30,000",""
"2355",25,0,1,1,1,3,6,4.5,2,2,1996,187,18,1,4,"4",2,"Chicago","60607",1,"$90,000",""
"2356",25,1,2,3,2.5,1,7,4,4,2,1994,78,7,2,5,"4",2,"chicago","il",1,"14000",""
"2357",25,1,2,2,2,5,6,5.5,4,2,1971,187,43,4,4,"4",2,"Chicago","60644",1,"50000",""
"2358",25,0,1,1,1,1,1,1,4,2,1962,187,52,4,6,"20",NA,"Chicago","60643",1,"60000",""
"2359",25,1,4,4,4,4,3,3.5,1,1,1940,187,74,1,6,"0",NA,"Chicago","60601",1,"100,000",""
"2360",25,1,3,3,3,3,3,3,1,2,1987,187,27,1,5,"A lot",2,"Chicago","60647",1,"100,000",""
"2361",25,0,1,2,1.5,2,4,3,2,1,1944,187,70,1,6,"?",2,"Wilmette","60091",1,"irrelevant",""
"2362",25,0,4,4,4,4,4,4,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2363",25,1,1,1,1,1,1,1,1,1,1987,187,28,1,5,"5",2,"Chicago","60607",1,"103000",""
"2364",25,1,1,2,1.5,1,3,2,2,2,1994,187,21,3,3,"1",2,"Cicero","60804",1,"60,000",""
"2365",25,1,4,4,4,3,3,3,3,2,1991,187,24,1,5,"~10",1,"Chicago","60657",1,"I don't know",""
"2366",25,1,2,4,3,4,1,2.5,4,2,1970,66,38,4,6,"lots",1,"Downers Grove","60516",1,"$100,000",""
"2367",25,0,3,4,3.5,3,6,4.5,3,2,1958,187,57,1,4,"6",1,"Chicago","60647",1,"55000",""
"2368",25,1,1,1,1,1,1,1,4,2,1982,187,32,4,6,"0",2,"chicago","60637",1,"40,000",""
"2369",25,0,4,4,4,1,7,4,1,1,1966,187,48,1,3,"150",2,"Chicago","60610",1,"55000",""
"2370",25,1,4,2,3,2,4,3,4,2,1970,187,40,1,6,"20",2,"","",1,"85,000",""
"2371",25,0,2,1,1.5,1,1,1,3,2,1956,187,58,1,4,"1",1,"Westmont, IL","60559",1,"",""
"2372",25,1,4,4,4,3,3,3,4,2,1964,187,50,4,4,"0",2,"Chicago","60649",1,"$35,000",""
"2373",25,1,4,4,4,2,2,2,4,1,61951,187,64,1,6,"10",2,"Champaign, Illinois","61820",1,"$65,000",""
"2374",25,0,1,1,1,1,5,3,2,2,1994,187,20,1,5,"0",2,"Chicago","",1,"",""
"2375",25,0,6,7,6.5,4,1,2.5,1,2,1964,187,50,1,6,"8",1,"Evanston","60202",1,"N/A",""
"2376",25,1,1,1,1,1,3,2,1,1,1954,187,60,1,6,"0",2,"Peoria","61614",1,"100,000",""
"2377",25,0,7,7,7,7,7,7,2,2,1958,187,35,3,2,"50",2,"Chicago","60608",1,"78,000.00",""
"2378",25,0,1,1,1,1,1,1,2,2,1970,187,0,4,2,"5",2,"Chicago","60645",1,"95,000/yr",""
"2379",25,1,4,4,4,4,4,4,2,1,1953,187,61,1,3,"0",2,"Chicago","60618",1,"$500,000",""
"2380",25,0,3,3,3,2,4,3,4,2,1978,187,36,1,4,"5",2,"carlinville","62626",1,"32000",""
"2381",25,0,1,1,1,1,1,1,1,2,1963,187,51,1,4,"20",2,"Wilmette","60091",1,"200K",""
"2382",25,0,2,4,3,2,2,2,4,2,1996,187,18,3,2,"0",2,"Marengo","60152",1,"60000",""
"2383",25,1,4,3,3.5,5,3,4,4,2,1992,187,22,3,4,"",2,"CHICAGO","6063216",2,"",""
"2384",25,1,2,2,2,2,4,3,2,2,1995,187,19,1,4,"2",2,"Chicago","60607",1,"10,000",""
"2385",25,1,1,3,2,1,7,4,4,2,1991,187,23,1,5,"6",1,"Oak Forest","60452",1,"60,000",""
"2386",25,1,1,1,1,1,1,1,4,2,1993,130,15,6,6,"0",2,"Hinsdale","60521",1,"$500,000",""
"2387",25,1,1,1,1,1,1,1,4,2,1991,187,0,4,5,"10",2,"Chicago","60612",1,"I don't know it",""
"2388",25,1,1,1,1,1,1,1,2,2,1986,187,29,1,5,"5",2,"Chicago","60647",1,"60000",""
"2389",25,1,4,3,3.5,4,3,3.5,3,2,1961,187,53,1,4,"3",2,"Chicago, IL","60618",1,"$200,000",""
"2390",25,1,1,1,1,1,2,1.5,1,1,1983,187,31,3,6,"20",2,"Chicago","60647",1,"60000",""
"2391",25,0,1,1,1,1,1,1,4,2,1964,187,50,1,5,"0",2,"Palos Hills","60457",1,"200000",""
"2392",25,1,2,2,2,2,4,3,4,2,1985,161,29,1,6,"0",NA,"Chicago","60607",1,"",""
"2393",25,0,2,4,3,3,4,3.5,3,2,1989,187,25,1,5,"4",2,"Chicago","60607",1,"$32,000",""
"2394",25,1,1,1,1,1,7,4,1,2,1990,65,24,6,5,"20+",2,"Chicago","60607",1,"75000",""
"2395",25,1,1,1,1,2,1,1.5,1,1,1994,111,16,3,3,"2",2,"Chicago","60609",1,"25,000$",""
"2396",25,0,4,4,4,4,4,4,4,2,1964,187,50,2,4,"2",2,"Bloomingdale","60108",1,"55000",""
"2397",25,1,1,1,1,4,4,4,6,2,1992,137,15,1,0,"0",2,"Franklin Park","60131",2,"$100,000",""
"2398",25,0,1,1,1,1,1,1,4,2,1959,111,15,3,2,"None",2,"North Riverside","60546",1,"40,000",""
"2399",25,1,5,2,3.5,3,4,3.5,2,2,1956,187,58,1,6,"0",2,"Peoria","61615",1,"$45,000",""
"2400",25,1,1,2,1.5,4,5,4.5,6,2,1989,179,12,1,6,"2",1,"Chicago, Illinois","60612",1,"1,500$",""
"2401",25,0,1,1,1,1,4,2.5,1,2,1959,187,55,1,6,"3",2,"chicago","60625",2,"",""
"2402",25,1,2,3,2.5,2,4,3,4,2,1991,78,20,2,5,"5",2,"chicago","60607",1,"20000",""
"2403",25,0,2,1,1.5,1,7,4,2,2,1982,187,32,1,6,"",2,"Chicago","60622",1,"100,000",""
"2404",25,1,1,2,1.5,1,6,3.5,1,2,1976,187,39,1,3,"1",2,"Davenport","52803",1,"$38,000",""
"2405",25,0,4,2,3,4,4,4,2,2,1960,187,0,1,6,"Many",2,"","",1,"",""
"2406",25,0,1,1,1,1,1,1,4,NA,1973,187,42,3,5,"0",2,"Wheaton","60187",1,"100000",""
"2407",25,0,1,1,1,1,7,4,2,2,1994,78,20,2,6,"0",2,"Schaumburg","60193",1,"150000",""
"2408",25,0,1,1,1,1,4,2.5,4,2,1994,187,20,1,4,"10",1,"Burr Ridge","60527",1,"190,000",""
"2409",25,1,3,3,3,1,2,1.5,2,2,1996,187,18,2,5,"2",1,"Chicago","60630",2,"0",""
"2410",25,0,4,1,2.5,4,1,2.5,4,2,1992,187,23,1,4,"Unsure",2,"Chicago","60607",1,"Unsure",""
"2411",25,1,5,2,3.5,2,3,2.5,6,2,1993,187,22,1,6,"15",2,"Mt. Prospect","60056",1,"90,000",""
"2412",25,1,1,3,2,2,2,2,4,2,1969,187,46,1,5,"5",2,"Chicago","60607",1,"90,000",""
"2413",25,1,1,1,1,1,1,1,4,2,1958,187,56,1,6,"2",1,"chicago","60612",1,"100,000",""
"2414",25,1,4,4,4,1,5,3,5,1,1993,187,21,1,4,"1",2,"LaGrange","60525",1,"20000",""
"2415",25,1,2,6,4,2,7,4.5,4,2,1992,187,22,1,5,"4",2,"Chicago","60607-4",1,"60000",""
"2416",25,1,1,1,1,1,1,1,4,2,1956,187,59,4,6,"5",2,"Chicago","60637",1,"17500",""
"2417",25,0,6,6,6,6,6,6,4,1,1961,111,15,3,3,"3",2,"Geneva, IL","60134",1,"120,000.oo",""
"2418",25,1,5,5,5,5,1,3,3,1,1945,187,70,1,6,"3",2,"Chicago","60601",1,"prefer not to res",""
"2419",25,0,1,7,4,1,1,1,1,2,1991,187,23,4,5,"1",2,"Chicago","60620",1,"20,000",""
"2420",25,1,6,6,6,2,3,2.5,4,2,1979,187,36,1,6,"2",1,"Chcago","60642",1,"$100000",""
"2421",25,1,1,1,1,1,7,4,3,2,1992,187,22,1,5,"a handful",2,"Chicago","60612",1,"150,000",""
"2422",25,1,4,4,4,4,4,4,1,1,1971,187,43,1,6,"0",2,"Chicago","60608",1,"",""
"2423",25,1,6,4,5,1,7,4,5,2,1993,187,21,1,5,"0",2,"Lansing","60438",1,"$70000",""
"2424",25,0,1,1,1,2,2,2,4,2,1994,187,20,2,3,"7",2,"Northbrook","60062",2,"",""
"2425",25,1,1,1,1,1,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2426",25,0,5,3,4,2,4,3,6,1,1996,187,13,1,4,"1",1,"Roselle","60172",1,"60,000.00",""
"2427",25,0,4,4,4,4,4,4,2,2,1977,187,37,1,5,"5",2,"Chicago","60622",1,"20000",""
"2428",25,0,5,4,4.5,2,6,4,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2429",25,1,1,1,1,5,7,6,3,2,1993,187,21,3,4,"3",1,"Burbank, IL","60459",2,"100,000",""
"2430",25,1,1,1,1,7,7,7,4,2,1994,111,15,3,1,"2",2,"Chicago","60647",1,"40,000.00",""
"2431",25,1,1,1,1,1,1,1,4,2,1995,130,10,6,4,"0",2,"Rolling Meadows","60008",2,"",""
"2432",25,0,1,1,1,1,7,4,2,2,1983,137,19,1,6,"5",2,"Chicago","60630",1,"47,000",""
"2433",25,1,1,1,1,1,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2434",25,1,2,2,2,2,4,3,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2435",25,0,6,4,5,1,1,1,4,1,1993,187,22,1,3,"close to 100",2,"Chicago, Illinois","60607",1,"$100,000",""
"2436",25,1,4,3,3.5,3,3,3,2,2,1970,187,44,1,6,"5",2,"Chicago","60657",1,"",""
"2437",25,1,1,1,1,4,4,4,4,2,NA,0,0,0,6,"",2,"","",1,"",""
"2438",25,1,2,2,2,1,4,2.5,4,2,1952,187,0,4,3,"2",2,"Chicago","60615",1,"$180,000",""
"2439",25,0,2,2,2,2,2,2,7,1,1982,187,32,1,6,"40",2,"chicago","60660",1,"15,000",""
"2440",25,0,4,4,4,3,6,4.5,NA,2,NA,187,0,4,6,"Several",NA,"","",1,"",""
"2441",25,0,4,4,4,2,2,2,1,2,1982,187,32,1,6,"2",2,"chicago","60610",1,"24000",""
"2442",25,1,2,2,2,3,5,4,2,2,1955,187,59,1,6,"10",2,"Mahomet","61853",1,"120K",""
"2443",25,1,2,2,2,4,4,4,6,2,1967,187,47,4,4,"5",1,"Park Forest","60466",1,"$115000",""
"2444",25,0,4,3,3.5,4,3,3.5,4,2,1976,187,38,1,4,"2",2,"","",1,"",""
"2445",25,0,1,1,1,1,1,1,4,2,1993,162,17,2,6,"10",2,"Chicago","60607",2,"",""
"2446",25,0,2,2,2,2,2,2,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2447",25,1,4,4,4,4,3,3.5,5,2,1979,187,35,1,6,"20",2,"Chicago","60607",1,"300,000",""
"2448",25,0,2,4,3,1,1,1,4,2,1993,187,21,1,4,"10",2,"Fairfield","62837",1,"7000",""
"2449",25,0,2,2,2,2,2,2,1,2,1975,187,39,1,4,"0",2,"CHICAGO","60626",1,"32,000",""
"2450",25,1,1,1,1,1,1,1,4,2,1995,187,16,3,4,"0",2,"chicago","60641",1,"n/a",""
"2451",25,1,2,1,1.5,2,3,2.5,2,2,1994,187,20,1,4,"0",2,"Chicago","60608",1,"50000",""
"2452",25,1,5,3,4,4,4,4,4,2,1993,187,21,3,3,"4",2,"Chicago","60622",1,"24000",""
"2453",25,0,1,1,1,1,1,1,4,1,1993,187,21,1,6,"1",2,"Evergreen Park","60805",1,"400,000",""
"2454",25,0,3,3,3,3,5,4,3,2,1994,187,21,1,4,"0",2,"Chicago","60607",1,"100,000",""
"2455",25,0,2,2,2,6,5,5.5,4,2,1991,187,23,1,4,"0",2,"chicago, il","60615",1,"20,000",""
"2456",25,1,1,4,2.5,4,4,4,4,2,1987,187,27,6,3,"4",2,"La Grange","60525",1,"25,000",""
"2457",25,0,2,2,2,4,4,4,4,2,1993,187,21,3,6,"5",2,"gurnee","60031",1,"200000",""
"2458",25,1,1,2,1.5,1,5,3,2,2,1994,187,19,3,2,"1",2,"Chicago","60623",1,"I dont know",""
"2459",25,1,6,6,6,4,4,4,5,2,1993,187,22,3,3,"3",2,"Chicago","60639",1,"80000",""
"2460",25,0,1,1,1,1,7,4,3,2,1991,187,20,2,6,"10",2,"Chicago","60607",1,"80000",""
"2461",25,1,2,3,2.5,3,6,4.5,4,1,1979,0,10,6,6,"20",2,"Chicago","",1,"NA",""
"2462",25,0,4,4,4,4,3,3.5,6,1,1949,111,65,1,6,"7",2,"Chicago","60608",1,"$75,000",""
"2463",25,1,4,4,4,3,4,3.5,3,2,1986,191,7,3,2,"3",2,"Chicago","60640",1,"16000",""
"2464",25,0,2,2,2,2,2,2,4,2,1961,187,53,1,3,"6",2,"Oak Park","60302",1,"150,000",""
"2465",25,1,2,2,2,3,4,3.5,3,2,1992,187,23,2,6,"2",1,"Chicago","60612",1,"37500",""
"2466",25,0,4,4,4,4,2,3,2,2,1977,187,37,1,5,"6",2,"Oak Park","60304",1,"35,000",""
"2467",25,0,1,1,1,1,1,1,1,1,1984,187,30,3,6,"100",2,"Naperville","60563",1,"150000",""
"2468",25,1,1,1,1,1,1,1,5,1,1992,187,22,1,4,"20",2,"Chicago","60647",1,"100000",""
"2469",25,0,1,1,1,1,1,1,2,2,1951,187,63,1,6,"3",2,"Glenview","60026",1,"150000",""
"2470",25,0,2,2,2,2,2,2,5,2,1993,187,21,2,5,"5",2,"Chicago","60607",1,"140,000",""
"2471",25,1,1,1,1,1,5,3,3,1,1993,187,21,5,5,"0",2,"Gurnee","60031",1,"120000",""
"2472",25,0,1,1,1,1,4,2.5,2,2,1979,187,36,3,3,"2",2,"Chicago","60612",1,"$45,000",""
"2473",25,0,3,3,3,1,7,4,2,2,1985,187,29,1,5,"3",1,"Buffalo Grove","60089",1,"45,000",""
"2474",25,1,1,1,1,1,7,4,4,2,1994,187,20,2,6,"3",2,"Chicago","60607",1,"110000",""
"2475",25,0,1,1,1,1,7,4,2,2,1961,187,54,1,5,"2",2,"Oak Lawn","60453",1,"247000",""
"2476",25,1,2,3,2.5,2,4,3,4,2,1995,187,20,1,6,"0",2,"Glen Ellyn","60137",1,"200,000",""
"2477",25,0,4,4,4,4,4,4,4,2,1959,187,55,1,5,"0",2,"Oak Lawn","60453",1,"$150,000",""
"2478",25,1,1,1,1,1,7,4,3,2,1992,187,23,1,6,"25",2,"Chicago","60629",1,"$100,000",""
"2479",25,0,1,1,1,1,1,1,4,2,1966,187,50,1,4,"50",2,"Chicago","60026",1,"",""
"2480",25,0,4,7,5.5,1,1,1,3,2,1977,187,38,6,6,"1",2,"Chicago","60624",1,"20,000",""
"2481",25,0,1,1,1,1,1,1,1,2,1981,187,33,1,6,"20",2,"Chicago","60657",1,"75000",""
"2482",25,1,1,1,1,1,1,1,4,2,1989,78,20,2,4,"1",2,"chicago","60661",1,"30000",""
"2483",25,1,1,1,1,1,1,1,1,2,1995,187,16,3,3,"7",2,"Chicago","60629",1,"60000",""
"2484",25,0,1,1,1,1,4,2.5,4,2,1994,187,21,3,4,"2",2,"Chicago","60608",1,"80000",""
"2485",25,0,4,4,4,4,4,4,2,1,1986,187,27,1,6,"5",2,"Evanston","60201",2,"40000",""
"2486",25,0,4,4,4,1,1,1,4,1,1970,187,44,1,5,"1",2,"chicago","60622",1,"70000",""
"2487",25,0,2,2,2,1,5,3,3,2,1965,187,49,1,6,"30",1,"Woodridge","60517",1,"160,000",""
"2488",25,0,3,3,3,2,3,2.5,6,1,1974,187,40,1,6,"1",1,"Lafayette","4790",1,"25000",""
"2489",25,0,5,5,5,2,2,2,4,1,1996,187,18,1,5,"2",1,"Chicago","60607",1,"$70,000",""
"2490",25,1,7,1,4,1,4,2.5,4,2,1980,187,25,1,5,"2",2,"Poplar Grove","61065",1,"60,000.00",""
"2491",25,1,1,1,1,1,1,1,4,1,1994,187,20,1,5,"0",2,"Chicago","60608",1,"100k",""
"2492",25,0,3,3,3,2,4,3,2,2,1966,187,48,1,5,"3",2,"Chicago","60612",1,"100000",""
"2493",25,0,3,3,3,1,1,1,4,2,1989,187,21,1,5,"0",2,"CHICAGO","60607",1,"25000",""
"2494",25,1,3,4,3.5,4,4,4,4,2,1975,187,0,6,3,"none",2,"Chicago","60607",1,"65000",""
"2495",25,0,3,3,3,2,2,2,2,1,1961,187,53,1,4,"20",2,"Evergreen Park","60805",1,"120000",""
"2496",25,1,4,4,4,3,5,4,3,2,1987,187,28,1,6,"many over the years",2,"Oak Park","",1,"Prefer not to dis",""
"2497",25,1,1,4,2.5,3,3,3,4,1,1963,187,52,1,6,"0",2,"Champaign","61821",1,"",""
"2498",25,0,2,2,2,2,4,3,4,2,1996,187,19,1,6,"10",2,"Naperville","60540",1,"$100,000",""
"2499",25,0,1,1,1,1,1,1,4,1,1992,187,22,4,4,"3",2,"Chicago","60660",1,"45,000",""
"2500",25,1,2,2,2,2,4,3,1,2,1955,187,59,1,6,"4",2,"Berwyn","60402",1,"77,000",""
"2501",25,0,1,7,4,7,1,4,4,1,1992,187,20,3,2,"about 6",2,"cicero","60804",1,"$29000",""
"2502",25,1,3,3,3,4,3,3.5,2,1,0,36,1,2,1,"0",2,"chicago","60607",1,"20000",""
"2503",25,0,2,4,3,5,3,4,4,2,1991,187,18,3,4,"3",2,"chicago","60632",1,"10000",""
"2504",25,0,3,2,2.5,2,1,1.5,3,2,1985,187,29,6,6,"10+",NA,"Chicago","60647",1,"46,000",""
"2505",25,0,4,2,3,2,6,4,4,2,81,187,33,6,6,"?",2,"chicago","60612",1,"",""
"2506",25,0,3,2,2.5,2,3,2.5,2,2,1977,187,38,1,4,"12",2,"Chicago","60618",1,"75000",""
"2507",25,0,2,2,2,2,1,1.5,1,2,1961,187,53,1,5,"5",2,"Oregon","61061",1,"75,000",""
"2508",25,0,2,4,3,3,2,2.5,4,2,1981,187,33,1,3,"10+",2,"Springfield","62704",1,"140000",""
"2509",25,0,1,1,1,2,1,1.5,2,2,1989,187,25,4,4,"3",2,"","",1,"$45,000",""
"2510",25,1,1,2,1.5,1,4,2.5,4,2,1958,187,57,1,5,"20",2,"Chicago","60607",1,"42,000.00",""
"2511",25,0,2,2,2,2,6,4,4,2,1946,187,68,4,3,"2",2,"","61614",1,"70100",""
"2512",25,0,1,1,1,1,4,2.5,2,2,1982,187,32,6,2,"5",2,"Chicago","60622",2,"250000",""
"2513",25,0,1,1,1,1,1,1,4,1,1984,78,0,5,5,"none",2,"Chicago","60607",1,"5000",""
"2514",25,1,3,3,3,3,7,5,4,2,1987,187,27,3,5,"10",1,"Chicago","60613",1,"150,000",""
"2515",25,0,1,1,1,1,1,1,3,2,1976,187,38,1,6,"0",2,"Bettendorf","52722",1,"76,000",""
"2516",25,0,1,1,1,1,7,4,2,2,1988,187,26,1,6,"10",2,"Rockford","61114",1,"20000",""
"2517",25,0,2,2,2,1,4,2.5,4,1,1958,187,56,1,6,"2",2,"","60126",1,"110000",""
"2518",25,0,2,4,3,2,4,3,4,2,1964,187,50,1,6,"10",2,"downers grove","60515",1,"72,000",""
"2519",25,0,1,3,2,2,1,1.5,3,2,1977,187,37,3,4,"30",2,"oak lawn","",1,"100,000",""
"2520",25,1,4,4,4,4,4,4,4,2,1980,187,30,5,5,"3",2,"chicago","60625",1,"68000",""
"2521",25,1,1,1,1,1,1,1,2,2,1954,187,60,1,6,"1",1,"Chicago","60657",1,"$70,000",""
"2522",25,0,1,1,1,1,4,2.5,4,2,1981,84,5,1,6,"30",2,"Chicago","60612",1,"100",""
"2523",25,1,2,2,2,2,6,4,2,2,1985,187,29,1,6,"5",2,"Elmwood Park","60707",1,"43,000",""
"2524",25,0,2,2,2,2,2,2,4,1,1991,136,23,2,5,"5",2,"Franklin Park","60131",1,"15000",""
"2525",25,1,2,2,2,1,7,4,2,1,1995,187,19,3,5,"2",1,"Chicago","60607",1,"$75,000",""
"2526",25,0,1,1,1,1,1,1,4,1,1988,187,26,1,6,"10",2,"Chicago","60608",1,"44000",""
"2527",25,1,2,3,2.5,2,2,2,4,1,1960,187,54,1,4,"1",2,"Montgomery, IL","60538",1,"110,000",""
"2528",25,0,3,3,3,2,5,3.5,2,2,1994,187,20,3,1,"6",2,"Chicago","60609",1,"10,000",""
"2529",25,1,2,2,2,1,4,2.5,5,2,1962,187,52,4,3,"lots",1,"Chicago","60644",1,"40,000",""
"2530",25,1,4,4,4,4,4,4,2,2,1969,187,45,1,6,"1",2,"Chicago","60606",1,"160,000",""
"2531",25,1,1,1,1,3,3,3,2,2,1995,187,19,3,5,"2",2,"Northlake","60164",2,"120000",""
"2532",25,0,1,1,1,1,1,1,2,1,1992,187,22,1,5,"15",2,"Chicago","60622",1,"150,000",""
"2533",25,1,1,1,1,1,1,1,2,2,1977,187,37,1,6,"5",2,"Rockford","61107",1,"110000",""
"2534",25,1,1,1,1,1,6,3.5,2,2,1986,187,28,1,6,"15",2,"Chicago","60622",1,"53,000",""
"2535",25,0,1,1,1,4,4,4,6,2,1980,187,34,3,3,"5",2,"cicero","60804",1,"32000",""
"2536",25,0,1,1,1,2,6,4,2,2,1982,187,32,1,6,"8",2,"Chicago","60613",1,"120,000",""
"2537",25,0,2,2,2,1,1,1,4,2,1992,187,22,3,4,"3",2,"Cicero","60804",1,"100,000",""
"2538",25,0,2,1,1.5,1,1,1,1,2,1978,187,36,4,5,"100",2,"Chicago","60660",1,"20000",""
"2539",25,0,5,5,5,2,3,2.5,4,1,1992,187,22,1,3,"0",2,"chicago","60615",1,"25,000",""
"2540",25,0,1,1,1,1,7,4,2,1,1995,136,13,2,5,"0",2,"Chicago","60630",1,"75,000",""
"2541",25,1,6,2,4,4,2,3,4,1,1993,187,21,3,3,"4",2,"Chicago","60625",1,"",""
"2542",25,0,4,5,4.5,4,5,4.5,3,1,1993,187,21,1,4,"20",2,"Las Vegas","89149",1,"",""
"2543",25,0,2,2,2,2,1,1.5,4,2,1994,187,20,3,3,"0",2,"Melrose Park","60164",1,"75000",""
"2544",25,0,2,1,1.5,1,5,3,2,2,1989,187,26,1,6,"10",1,"Chicago","60608",1,"70000",""
"2545",25,1,3,3,3,3,3,3,2,2,1984,179,19,1,5,">10",2,"forest park, il","60130",1,"~40000",""
"2546",25,0,1,1,1,1,1,1,1,1,1964,187,50,1,6,"1",2,"","",NA,"",""
"2547",25,0,3,2,2.5,1,7,4,5,2,1990,187,24,1,6,"15",2,"Chicago","60614",1,"200,000",""
"2548",25,1,2,2,2,1,2,1.5,6,1,1942,187,73,1,3,"none",2,"Elgin, IL","60120",1,"70,000",""
